동영상 제목,게시일,영상 좋아요 수,댓글,작성자,댓글 작성일,댓글 좋아요 수
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,"진교훈, 이재명 응원합니다.
정상의 나라로 가는 첫 단추 강서구.. 
투표로 민주 시민의 힘을 보여주세요",큰성님,2023-10-10T01:22:00Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,국민들의 마음을 가지고 이재명~국회의원님. 당을찍을겁니다. 국회의원님 수고하셨습니다. 수고하셨습니다.,최재영,2023-10-10T01:21:52Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,이번에 본때를 보여줘서 국민들이  얼마나 무서운지 증명합시다,간난이,2023-10-10T01:18:44Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,압수수색수백번해도.비리가없네요넘깨끗히살아온.정의로운사람이군요.빨리서민되통령 유능한대통령보고싶다,홍석진,2023-10-10T01:18:36Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,부활한 이재명...두려울게 없다...소심껏 국가와 국민을위 일하소서...윤석열이 망친나라 다시세울수 있는 유일한 희망...밝게 크게 뜨오르소서,Andrew Park,2023-10-10T01:18:21Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,국민행복.이재명대통령되는날시작이요.조금만참아요,홍석진,2023-10-10T01:16:21Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,미래에대통령.빨리보고싶다.,홍석진,2023-10-10T01:15:33Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,보고있나국찜아,ssaem Choi,2023-10-10T01:13:05Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,굳세어라 이재명!!!!!!,모모,2023-10-10T01:10:49Z,1
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,이재명대표님 눈물납니다 우리의희망  우리의대통령이다,미순 백,2023-10-10T01:09:14Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,검찰수사받고.재판받는사람이선거유세하면.국민은어던생각할까.,정섭 박,2023-10-10T01:01:12Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,"이재명대표님 반갑습니다
꼭 대통령이 되여
대한민국을 이끌어가세요",華 李,2023-10-10T01:01:05Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,"이재명대표님 
진교훈. 민주당의 압도적승리를 기원합니다",이세희,2023-10-10T00:58:14Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,"힘 있네, 법원가서 재판 제대로 받아라. 사기 정치꾼",ㄱㄱ,2023-10-10T00:56:39Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,국가와 국민을 농간하는 사기 정치의 대가! 대규모 불순세력이 침투한 개딸의 팬덤으로 연명하는 정권 사냥꾼! 괘멸이 답!,ㄱㄱ,2023-10-10T00:52:09Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,오마이뉴스 최고입니다 눈물만 납니다,김희정,2023-10-10T00:48:19Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,이죄명갇은사람이무슨얼굴로선거유세장에나타날수잇나세상이막가는구먼,윤종수,2023-10-10T00:48:14Z,0
"퇴원 후 진교훈 지원 유세 나온 이재명 ""압도적 승리로 국민의 무서움을 증명해달라!""",2023-10-09T09:54:03Z,20648,철저히싸워이겨라분통터저힘들다,장성호,2023-10-10T00:46:16Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,국힘당 쓰러기들은 이번기회에 아에. 소멸시켜 이나라가. 조용해질때까지,만추,2023-10-10T00:47:12Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,국민배반 정권 확실히 심판해 주세요,최인숙,2023-10-09T18:52:14Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,간악한  이죄명보다  무능한 김기현이 더 싫다,navi sav,2023-10-09T14:06:47Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,진교훈💙💙💙💙💙,이동현,2023-10-09T05:36:33Z,1
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,국힘당 강서에서는 힘들다. 염창.등촌.화곡은 라도 구덩이다. 져도 된다,mhk,2023-10-09T05:27:46Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,"강서구 보궐선거를 신호탄으로 해서 총선에서도 한국 민주주의가 살아 있음을 보여주자 바닥 민심은 레임덕, 탄핵을 반드시 이루어 낼것이다",Brad,2023-10-09T04:08:11Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,아야 다블로 가즈아 장난하는것도 한두번이지 우매하고 한심한 사람들아 작년 지방선거 어떻게한거냐 똑바로 안할래,sung hoon park,2023-10-08T16:40:58Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,잡범 전과 4범을  대표로   선출한 유권자들이  할 소리는 아니지   유죄가 아니라면   바지  시장   아니면  멍청한 지사 아닌가  ?  부하 직원이 수천 억 원을   배임 했다고 치자   몰랐다면   행정도 아니고  완전히 노리개지   꼭두각시 ㅋㅋㅋㅋ,허성호,2023-10-08T14:56:33Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,사필귀정(事必歸正),ks Lim,2023-10-08T11:47:17Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,그냥 지역구청장 선거에 뭔 큰 의미를 두려 하는지 내년 충선이 진짜지요^^,로우스,2023-10-08T11:32:31Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,"현 상황을 민주당이 죽쑤는거라 본다면,
국짐당은 똥싸는중이겠네.",정의사회,2023-10-08T10:29:35Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,당연한거 아니냐? 너희가 한짓을 봐라! 대통령다운 놈을 내세워 그리고 너흰 끝났어....국민이 이를 갈고 있어...물론 2찍들 있겠지....있어봐야 인구 반도 안되쟎냐....이젠 국민들 대부분이 알아 국짐놈들은 세금도둑이란걸,Hae won,2023-10-08T09:57:52Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,걸레의힘 은  해체가 정답,너두들가라,2023-10-08T06:44:59Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,역사 홍은 주파악만큼은 잘해,박근영,2023-10-08T04:31:02Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,잘알고있네...국짐당 심판한다.!  총선때 보자,동타그,2023-10-08T02:58:01Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,검찰출신놈들 정치금지해야함,리치장,2023-10-08T01:44:54Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,다른건 다 차지하고 이준석이나 그만둬라.....목소리도 짜증난다...,갓디엘,2023-10-08T00:14:50Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,서울강서구주민들  ❤민주당❤ 입니다.,대박과 바다,2023-10-07T21:07:14Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,야당이 왜 죽을 쓰지? 지금껏 여론조사 지지율 보면 국힘보다 놓은데,아자아자아자씨,2023-10-07T12:00:34Z,0
"[오늘 이 뉴스] ""민주당 죽 쑤는데 여당 왜 밀리나.. 강서구청장 지면 메가톤급 충격""  (2023.09.25/MBC뉴스)",2023-09-25T06:04:18Z,3625,민주당은 죽을 쑤는데 너거는 음식물쓰레기라서 그래. 그거도 몰랐냐?,밀덕냥이,2023-10-07T11:35:33Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,"찐  강서사람,진교훈 강서구청장후보님.꼭당선되세요  화이팅!!",김병수,2023-10-03T21:48:39Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,꼭꼭  당선대시길  응원합니다 힘내세요 힘내세요  진교훈 화이팅 화이팅 ❤❤❤❤😊😊😊😊깨어있는 시민분들 어떡해 생각하십니까,시흥은혜교회신천로44번길3층에이씀니다,2023-10-02T01:44:15Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,"민주당이 이긴다!✌️✌️
강서구의 진교훈!👍
'진짜-일꾼'이 나타났다!      

이재명은 윤정권 항쟁에ㅡ 
진교훈은 윤정권 심판에ㅡ 
민주당이 
'진짜'-민주주의를 되찾겠습니다!👍",우리,2023-10-01T00:01:00Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,조선인이  역적놈 정신분열증 윤건희가 키우는 개를 사람이 설마 뽑겠어?,느리게걷기,2023-09-30T06:28:05Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,강산이 2번이나 변했네,나비,2023-09-30T02:08:46Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,김태우 수사관에 대한 징계회의 결과 대검 감찰본부가 요청한 대로 해임 중징계를 확정했다. 김 수사관은 총 5가지 혐의로 징계에 회부됐는데 ▲건설업자 최두영 씨를 비롯한 민간업자들로부터 6개월간 총 12회에 걸쳐 골프 등 향응 수수 ▲최 씨의 뇌물 공여에 대한 경찰청 특수수사과 수사에 부당하게 개입 시도 ▲최 씨를 통해 청와대 특감반 파견 인사청탁 ▲특감반 재직 중 수집한 첩보 내용을 언론에 유출 ▲과학기술정보통신부 공무원의 비위 첩보를 생산한 뒤 이를 토대로 과기정통부 감사관실 5급 사무관 채용에 부당 지원 등이 사실로 확인됐다.,Soul Kim,2023-09-29T11:52:16Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,"진교훈ㅡ니임
팟팅😂",다비치비치,2023-09-27T17:07:03Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,강서구 진교훈후보 반듯이 승리할수 있도록 투표로 기도로 함께 힘을 실어주어야 윤석열 정권을 무너트릴수 있다 .,Shopto Max,2023-09-27T15:12:01Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,"국민을 개멍청이로 아는거지.죄지은자를 다시 후보로 내세우는 국힘은 머리가 있는거냐?
진짜 교훈.진교훈.반드시 당선되세요",유은희 Life Care Gardener,2023-09-25T14:01:44Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,진교훈후보 응원합니다.,서산갯말,2023-09-25T12:03:31Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,인터뷰 거절 ㅋㅋ 그래놓고 쪽수를 맞추네 못맞추네,김희정,2023-09-25T11:23:11Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,진교훈 화이팅,순애 김,2023-09-24T11:57:09Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,"강서구의 안전, 안심, 민생 지킬 💙진교훈💙 화이팅",차가운달,2023-09-24T07:35:42Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,"진교훈후보님 강서구민들의 현명한선택 꼭하실겁니다.
응원합니다.",영숙 이,2023-09-23T11:07:16Z,2
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,정의당은 왜나와,The 루이 윌리암스에바스티앙 주니어 3세,2023-09-23T10:54:03Z,0
"""19년 강서 사람"" 민주당 진교훈, 김태우에 자신감 보여 ""내가 상승세!"" - 진교훈, [신장식의 뉴스하이킥], MBC 230921 방송",2023-09-21T11:10:00Z,722,진교훈 화이팅입니다!! 강서구에 사는 지인한테 꼭 진교훈 뽑아달라고 말해놨습니다. 이렇게라도 힘을 보태드리고 싶습니다!!!,강정화,2023-09-23T01:48:55Z,0
